iso3,country_raw,readiness_rank,readiness_score,GOV_WGI_CC_EST,GOV_WGI_PV_EST,GOV_WGI_RL_EST,IP.JRN.ARTC.SC,IT.CEL.SETS.P2,IT.NET.BBND.P2,NY.GDP.PCAP.PP.CD,SE.TER.ENRR,TX.VAL.TECH.MF.ZS,predictor_year,outcome_year,era,region,income_classification
COM,Comoros,170,26.64694936,-1.15283659999999,-0.3743498,-1.134272,8.01,109.855630436495,0.387941019794517,3811.650848824133,,3.13907204820087,2023,2024,0,Sub-Saharan Africa,Lower middle income
NER,Niger,171,25.74480776,-0.517433,-1.65337929999999,-0.804084799999999,90.18,65.735032215569,0.107619048674827,1875.153067706276,,8.96675024256666,2023,2024,0,Sub-Saharan Africa,Low income
GNB,Guinea Bissau,172,25.70947239,-1.1549527,-0.3193937,-1.2070689,13.7,128.110529740092,0.310448099439986,2989.6723598047697,,,2023,2024,0,Sub-Saharan Africa,Low income
SLE,Sierra Leone,173,25.33586896,-0.568678999999999,-0.5558929,-0.8268953,86.32,,,3368.317271880632,,,2023,2024,0,Sub-Saharan Africa,Low income
SOM,Somalia,174,25.32030544,-1.61685259999999,-2.1717975,-2.1303739,151.88,53.9579646939598,0.722963033976147,1555.6101679877622,,,2023,2024,0,Sub-Saharan Africa,Low income
COG,Congo,175,25.11623832,-1.4043963,-0.199460399999999,-1.18292059999999,95.66,94.8715365076336,1.26798412068153,6850.277706210988,10.3812103271484,3.1597223457472365,2023,2024,0,Sub-Saharan Africa,Lower middle income
SDN,Sudan,176,24.62888147,-1.4513517,-2.0604154,-1.65553779999999,470.62,,,2420.65795898438,,,2023,2024,0,Sub-Saharan Africa,Low income
MOZ,Mozambique,177,24.22293552,-0.904286399999999,-1.41840379999999,-1.1016921,204.82,47.5003032540948,0.149001818335337,1678.391182436808,,2.7424455781527737,2023,2024,0,Sub-Saharan Africa,Low income
LBR,Liberia,178,23.12197991,-1.01213,-0.174047999999999,-0.8997457,31.54,,,1794.533408633621,,0.6437185964982839,2023,2024,0,Sub-Saharan Africa,Low income
TCD,Chad,179,22.65971835,-1.48878199999999,-1.6839155,-1.454847,52.36,70.1873962423852,0.0,2700.36055335878,,,2023,2024,0,Sub-Saharan Africa,Low income
ERI,Eritrea,180,22.19695954,-1.4131414,-0.7897784,-1.79714659999999,29.08,,,,,,2023,2024,0,Sub-Saharan Africa,Low income
COD,Democratic Republic of the Congo,181,22.09794558,-1.4890974,-1.9812287,-1.60554359999999,243.06,53.1888827659463,0.0219936280960956,1730.622288776939,,0.1996116652253686,2023,2024,0,Sub-Saharan Africa,Low income
BDI,Burundi,182,21.13442437,-1.29205449999999,-1.2840156,-1.30785589999999,36.26,63.1631365759764,0.0203441336211462,1149.9840584238932,6.02545976638794,1.3050836704109754,2023,2024,0,Sub-Saharan Africa,Low income
CAF,Central African Republic,183,20.26173459,-1.3816342,-1.87417179999999,-1.7248503,25.75,,,1257.0943571711448,,1.8785669682649464,2023,2024,0,Sub-Saharan Africa,Low income
HTI,Haiti,184,20.05762277,-1.50126609999999,-0.971741099999999,-1.64152989999999,37.83,,,3291.738178870665,,,2023,2024,0,Latin America & Caribbean,Lower middle income
SSD,South Sudan,185,18.58058996,-1.87741769999999,-1.52967079999999,-2.00017059999999,17.18,46.6152369503945,0.0017416484040317,,,,2023,2024,0,Sub-Saharan Africa,Low income
SYR,Syrian Arab Republic,186,16.94502678,-1.7817933,-2.4379022,-1.8617654,645.85,72.4405852977604,6.86124546257849,,,,2023,2024,0,Middle East & North Africa,Low income
AFG,Afghanistan,187,16.92451775,-1.1987543,-2.3922828,-1.89680499999999,168.85,55.5474967036959,0.0800873028793967,2201.722906916772,,,2023,2024,0,South Asia,Low income
YEM,Yemen,188,14.62247898,-1.6020865,-2.6264387,-1.9069106,404.01,50.8937810578557,,,,,2023,2024,0,Middle East & North Africa,Low income
AFG,Afghanistan,188,15.72,-1.1987543,-2.3922828,-1.89680499999999,168.85,55.5474967036959,0.0800873028793967,2201.722906916772,,,2023,2025,1,South Asia,Low income
ALB,Albania,85,43.44,-0.464044399999999,0.0246567,-0.153011099999999,319.46,92.9973271969712,22.5048592377088,24822.3543089995,64.7293520237257,0.6823268494736465,2023,2025,1,Europe & Central Asia,Upper middle income
DZA,Algeria,89,42.05,-0.6397452,-0.7317401,-0.7329544,7676.5,111.60623555659,12.0086836084024,16824.487903462657,55.5320185816789,,2023,2025,1,Middle East & North Africa,Upper middle income
AND,Andorra,92,41.51,,,,11.09,156.09725932522,51.7401306025527,71730.66868216502,62.4106937082277,21.43463191550084,2023,2025,1,Europe & Central Asia,High income
AGO,Angola,141,27.09,-0.6242518,-0.3131654,-1.1944432,50.27,70.0519587723571,0.373668982990052,9753.600467637832,10.04935810264,23.47141394233337,2023,2025,1,Sub-Saharan Africa,Lower middle income
ATG,Antigua and Barbuda,147,25.04,0.2686527,1.0791994,0.6185054,13.43,,,31601.75271468767,,0.0,2023,2025,1,Latin America & Caribbean,High income
ARG,Argentina,56,58.25,-0.354078399999999,-0.0207671,-0.237773799999999,8589.35,137.706086781571,25.3580730689248,30221.4976888753,107.822574129434,5.449594405783187,2023,2025,1,Latin America & Caribbean,Upper middle income
ARM,Armenia,103,38.95,0.1046118,-0.5022441,-0.2107914,801.49,134.519957069953,18.5458075085454,21534.030536117025,56.2770051010456,20.905156020748368,2023,2025,1,Europe & Central Asia,Upper middle income
AUS,Australia,9,75.73,1.8057703,0.9254365,1.5031839,54589.08,112.513177133796,36.627426494239,72272.70921366828,104.64835357666,25.25827771207813,2023,2025,1,East Asia & Pacific,High income
AUT,Austria,20,69.72,1.3200882,0.7016405,1.6577235,13845.8,121.746207105931,29.3725409835617,73544.65672304865,91.6818237304688,15.923269788116936,2023,2025,1,Europe & Central Asia,High income
AZE,Azerbaijan,69,51.91,-0.881959199999999,-0.4004143,-0.5160585,1544.24,107.686732782159,20.8825041017301,23651.59948527556,41.3907560278377,4.172244876301505,2023,2025,1,Europe & Central Asia,Upper middle income
BHS,Bahamas,123,31.18,1.2199692,1.0539708,0.2764352,14.98,100.047566593231,23.816342880032,39090.1214737976,,0.0138247645369375,2023,2025,1,Latin America & Caribbean,High income
BHR,Bahrain,48,59.57,0.2380412,-0.5007436,0.1259217,718.3,153.899937948583,17.1582362107608,64171.08573590521,57.0562240948353,0.3873436445173711,2023,2025,1,Middle East & North Africa,High income
BGD,Bangladesh,75,48.37,-1.1987203,-1.0359445,-0.9020256,8259.38,111.280894357567,7.89245848428319,9147.777506655502,24.2003442708621,,2023,2025,1,South Asia,Lower middle income
BRB,Barbados,155,23.33,1.2089543,1.2767666,0.7343145,56.79,,,23660.404751292856,54.2600399378744,18.43361348601325,2023,2025,1,Latin America & Caribbean,High income
BLR,Belarus,121,32.47,-0.534353699999999,-0.392606499999999,-1.2155307,1429.41,128.979176539764,35.0931910729644,30834.17736681112,72.8250212584046,,2023,2025,1,Europe & Central Asia,Upper middle income
BEL,Belgium,30,65.17,1.467016,0.1994126,1.2719977,16816.32,103.196426365374,43.7026445985633,71946.14471902922,82.1475601196289,18.6668227645892,2023,2025,1,Europe & Central Asia,High income
BLZ,Belize,158,22.68,-0.115986499999999,0.78967,-0.4007135,18.02,,,13729.89205872096,22.3734089825019,0.0,2023,2025,1,Latin America & Caribbean,Upper middle income
BEN,Benin,90,41.71,-0.1047671,-0.3096247,-0.390917399999999,437.17,116.036046685168,0.170880461346773,4129.966120014199,,4.418015139759824,2023,2025,1,Sub-Saharan Africa,Lower middle income
BTN,Bhutan,101,39.38,1.3563935,1.3322654,0.7200012,102.52,95.6260610260877,1.31881966212479,16215.152007315288,15.0074996948242,0.0107261524845821,2023,2025,1,South Asia,Lower middle income
BOL,Bolivia (Plurinational State of),139,27.48,-0.9556498,-0.289823899999999,-1.2028195,196.72,,11.1529423948186,12892.12495787769,,8.165170226380756,2023,2025,1,Latin America & Caribbean,Lower middle income
BIH,Bosnia and Herzegovina,114,35.67,-0.5984163,-0.1999229,-0.3548804,1082.64,117.733690876159,28.440133083292,23376.22274771408,45.5027618408203,4.96705366555243,2023,2025,1,Europe & Central Asia,Upper middle income
BWA,Botswana,109,37.1,0.6066871,1.0127245,0.3322692,383.84,179.027305378019,6.16495796381324,21012.10319924998,20.5658232475186,0.5394690309547364,2023,2025,1,Sub-Saharan Africa,Upper middle income
BRA,Brazil,22,69.55,-0.451506099999999,-0.521574099999999,-0.483012599999999,58292.04,101.020256020808,22.4192301618889,21175.61869882142,,9.849149349554,2023,2025,1,Latin America & Caribbean,Upper middle income
BRN,Brunei Darussalam,97,40.51,1.1816499,1.3348873,0.638307,501.5,118.673752421293,20.2120497048692,85032.60087419949,36.4182725443167,1.0192505676847716,2023,2025,1,East Asia & Pacific,High income
BGR,Bulgaria,59,56.6,-0.1501295,0.3144686,-0.0265936,4998.4,117.932685806225,37.0235717545079,38829.19132081018,79.8532333374023,12.057894417322116,2023,2025,1,Europe & Central Asia,High income
BFA,Burkina Faso,127,29.45,-0.2479719,-2.0423169,-0.7145087,519.72,116.16313821519,0.459463342299517,2759.3020548460527,10.1078755635882,3.7978465983735137,2023,2025,1,Sub-Saharan Africa,Low income
BDI,Burundi,185,17.22,-1.29205449999999,-1.2840156,-1.30785589999999,36.26,63.1631365759764,0.0203441336211462,1149.9840584238932,6.02545976638794,1.3050836704109754,2023,2025,1,Sub-Saharan Africa,Low income
CPV,Cabo Verde,122,32.16,0.8619303,0.8691911,0.422484,18.34,113.022968194497,7.23008973237277,10242.153201121184,,1.152150058359217,2023,2025,1,Sub-Saharan Africa,Upper middle income
KHM,Cambodia,118,33.91,-1.1216382,0.1346422,-1.099508,200.77,120.80911943838,3.64181801068419,7430.730857098369,17.4362364390629,12.98534311488826,2023,2025,1,East Asia & Pacific,Lower middle income
CMR,Cameroon,116,34.91,-1.1264261,-1.6104201,-1.2400721,1546.9,96.4817325902196,,5410.769219376422,16.0404395184936,2.103630291610331,2023,2025,1,Sub-Saharan Africa,Lower middle income
CAN,Canada,12,74.66,1.6263584,0.6267803,1.4361681,63719.9,94.1497268194785,42.5241770773151,64219.31739286365,76.2666931152344,16.371795438826258,2023,2025,1,North America,High income
CAF,Central African Republic,192,12.8,-1.3816342,-1.87417179999999,-1.7248503,25.75,,,1257.0943571711448,,1.8785669682649464,2023,2025,1,Sub-Saharan Africa,Low income
TCD,Chad,182,18.31,-1.48878199999999,-1.6839155,-1.454847,52.36,70.1873962423852,0.0,2700.36055335878,,,2023,2025,1,Sub-Saharan Africa,Low income
CHL,Chile,50,59.3,1.0318341,0.0876667,0.6647803,8573.42,135.871118507277,22.9954165646133,33145.403552024974,104.734062194824,10.719563342370906,2023,2025,1,Latin America & Caribbean,High income
CHN,China,8,76.27,0.1138225,-0.174451499999999,-0.552260699999999,932711.93,128.247014127486,44.728886496649,25179.119306638306,74.5933014618366,26.568213654288087,2023,2025,1,East Asia & Pacific,Upper middle income
COL,Colombia,64,56.02,-0.309004899999999,-0.7993485,-0.5648803,9183.73,166.980107777443,17.0369815251774,21246.37626952008,,8.599891597811409,2023,2025,1,Latin America & Caribbean,Upper middle income
COM,Comoros,171,20.67,-1.15283659999999,-0.3743498,-1.134272,8.01,109.855630436495,0.387941019794517,3811.650848824133,,3.13907204820087,2023,2025,1,Sub-Saharan Africa,Lower middle income
COG,Congo,178,18.6,-1.4043963,-0.199460399999999,-1.18292059999999,95.66,94.8715365076336,1.26798412068153,6850.277706210988,10.3812103271484,3.1597223457472365,2023,2025,1,Sub-Saharan Africa,Lower middle income
CRI,Costa Rica,79,45.92,0.6775627,1.1842629,0.6431263,660.82,133.527658761832,22.5231293549635,28908.768874319103,,24.177789153065973,2023,2025,1,Latin America & Caribbean,High income
CIV,Côte D'Ivoire,95,40.74,-0.3616761,-0.7874489,-0.6022948,391.71,171.988943341282,1.36336622359986,7237.181707409086,11.5724272130065,4.413107260117726,2023,2025,1,Sub-Saharan Africa,Lower middle income
HRV,Croatia,72,49.79,0.113708,0.6832484,0.4257869,5503.53,117.112604314708,28.4709561519529,47759.698299533855,81.1775207519531,11.033590881471492,2023,2025,1,Europe & Central Asia,High income
CUB,Cuba,136,27.92,-0.1628482,0.4305507,-0.5659906,1216.63,69.5767786567811,2.97118012807884,,49.7285704304293,,2023,2025,1,Latin America & Caribbean,Upper middle income
CYP,Cyprus,47,59.71,0.4826822,0.3935929,0.7591158,1764.12,148.333712748344,36.9005587748344,59874.5703125,107.26212310791,18.74195339288293,2023,2025,1,Europe & Central Asia,High income
CZE,Czechia,32,64.56,0.8499213,1.0704669,1.1605869,13409.42,126.004753501387,37.9099783935119,55761.379829137455,66.7282867431641,20.302723987427008,2023,2025,1,Europe & Central Asia,High income
PRK,Democratic People's Republic of Korea,167,21.15,-1.5580486,0.3264333,-1.5256234,269.28,,,,,,2023,2025,1,East Asia & Pacific,Low income
COD,Democratic Republic of the Congo,144,25.62,-1.4890974,-1.9812287,-1.60554359999999,243.06,53.1888827659463,0.0219936280960956,1730.622288776939,,0.1996116652253686,2023,2025,1,Sub-Saharan Africa,Low income
DNK,Denmark,11,74.75,2.3171626,0.9005936,2.0143499,15603.08,126.717092547985,44.0352069959396,77892.29326099037,81.2308197021484,17.132157583740376,2023,2025,1,Europe & Central Asia,High income
DJI,Djibouti,148,24.52,-0.905052699999999,-0.4640183,-1.03950379999999,17.48,48.4504884885996,1.47205761945073,7225.838795724898,,3.2755002219803098,2023,2025,1,Middle East & North Africa,Lower middle income
DMA,Dominica,174,19.76,0.4140289,1.2402149,0.5395543,3.7,,,20285.982166370708,,2.883282332074537,2023,2025,1,Latin America & Caribbean,Upper middle income
DOM,Dominican Republic,84,43.73,-0.429853,0.4655668,-0.241159899999999,104.52,91.8676246650308,11.1345555858062,25839.935668760703,58.2428049803824,6.030929399821513,2023,2025,1,Latin America & Caribbean,Upper middle income
ECU,Ecuador,66,53.04,-0.719996,-0.3543579,-0.858649799999999,3529.8,101.031752745524,16.0678902316524,15918.516294877289,67.8851161961618,7.274233853992543,2023,2025,1,Latin America & Caribbean,Upper middle income
EGY,Egypt,52,59.1,-0.816904499999999,-0.899323299999999,-0.7776875,22854.4,92.8261626420085,10.8642477216638,18524.83929979369,37.9005584716797,3.1628687839356675,2023,2025,1,Middle East & North Africa,Lower middle income
SLV,El Salvador,104,38.88,-0.6099566,0.0822243,-0.707075599999999,64.56,179.705636976149,11.6271746145254,12679.57687520609,32.3802636612661,6.404010712721179,2023,2025,1,Latin America & Caribbean,Upper middle income
GNQ,Equatorial Guinea,187,16.18,-1.52463899999999,-0.2874757,-1.48074099999999,3.44,,,17411.50023438401,,,2023,2025,1,Sub-Saharan Africa,Upper middle income
ERI,Eritrea,193,12.7,-1.4131414,-0.7897784,-1.79714659999999,29.08,,,,,,2023,2025,1,Sub-Saharan Africa,Low income
EST,Estonia,21,69.56,1.6727855,0.8473511,1.482125,1753.58,150.195729068839,35.2539796781149,48637.18022087952,67.6179275512695,16.581160524958964,2023,2025,1,Europe & Central Asia,High income
SWZ,Eswatini,137,27.7,-0.6292553,-0.7261847,-0.7274341,30.94,128.399211381334,2.76365982774566,11299.883123678826,,0.2853071586068864,2023,2025,1,Sub-Saharan Africa,Lower middle income
ETH,Ethiopia,91,41.58,-0.4629488,-1.86375129999999,-1.03931399999999,6727.91,59.8748744402242,0.534823180349513,3060.9050300376,,3.7506205580208727,2023,2025,1,Sub-Saharan Africa,
FJI,Fiji,108,37.26,0.5323283,0.782933,0.3256265,217.87,361.048644963723,1.82947481185312,14644.177375436131,60.9679066767014,1.646797844430439,2023,2025,1,East Asia & Pacific,Upper middle income
FIN,Finland,18,70.3,2.193956,0.7648776,2.0200539,11224.2,127.47302579722,35.3318092510781,63414.99368781773,108.130409240723,9.714022595491327,2023,2025,1,Europe & Central Asia,High income
FRA,France,2,80.81,1.2672713,-0.0187716,0.9946177,62180.46,116.687800394775,48.6688340139444,60838.94167164238,70.4536437988281,22.383544972179177,2023,2025,1,Europe & Central Asia,High income
GAB,Gabon,133,28.41,-0.9748427,-0.2702052,-1.07816429999999,90.57,122.606627765979,3.97293291301595,20755.665381766,,1.773135703659753,2023,2025,1,Sub-Saharan Africa,Upper middle income
GMB,Gambia (Republic of The),153,23.64,-0.296167199999999,0.1359932,-0.340458,79.8,117.115660832998,0.502141524068284,3289.1328305710667,,2.342309834406696,2023,2025,1,Sub-Saharan Africa,Low income
GEO,Georgia,87,42.75,0.6584135,-0.120908599999999,0.1642921,649.57,155.249965068869,29.3086367614167,25071.967726410687,78.2652247393707,2.293037544018809,2023,2025,1,Europe & Central Asia,Upper middle income
DEU,Germany,6,76.78,1.699403,0.50602,1.5855645,108782.34,124.662572774586,45.380522509099,71684.0311875583,78.5947494506836,17.78183747966227,2023,2025,1,Europe & Central Asia,High income
GHA,Ghana,78,47.42,-0.1303327,-0.0688107,-0.0029916,3269.86,98.8059221412722,0.555476730525596,7556.416054532344,22.0958254757285,2.110037622114449,2023,2025,1,Sub-Saharan Africa,Lower middle income
GRC,Greece,42,60.51,0.3292978,0.3853039,0.3963788,13551.59,110.79216956747,43.8539621755853,42710.50580103135,165.113418579102,15.15153377409025,2023,2025,1,Europe & Central Asia,High income
GRD,Grenada,176,19.36,0.3935799,1.2053145,0.5500382,42.49,,,18970.74016465297,,3.0077613416419737,2023,2025,1,Latin America & Caribbean,Upper middle income
GTM,Guatemala,129,29.34,-1.0869128,-0.2021326,-1.0108162,108.83,113.709374947241,5.08082886037381,13745.363124179436,27.2948879201171,5.776624508393925,2023,2025,1,Latin America & Caribbean,Upper middle income
GIN,Guinea,183,17.81,-1.0078531,-0.8765719,-1.1068782,54.9,97.8794996455513,,4333.746173126264,,,2023,2025,1,Sub-Saharan Africa,Lower middle income
GNB,Guinea Bissau,195,12.12,-1.1549527,-0.3193937,-1.2070689,13.7,128.110529740092,0.310448099439986,2989.6723598047697,,,2023,2025,1,Sub-Saharan Africa,Low income
GUY,Guyana,146,25.47,-0.309865699999999,0.2012498,-0.371934999999999,49.61,,,54729.03651563656,25.1520757996244,15.713892680131517,2023,2025,1,Latin America & Caribbean,High income
HTI,Haiti,190,14.94,-1.50126609999999,-0.971741099999999,-1.64152989999999,37.83,,,3291.738178870665,,,2023,2025,1,Latin America & Caribbean,Lower middle income
HND,Honduras,157,22.96,-1.09932339999999,-0.3507671,-1.156469,130.35,74.4148227156961,4.36212775547539,7178.339067815222,,3.3089155606212444,2023,2025,1,Latin America & Caribbean,Lower middle income
HUN,Hungary,35,63.17,0.083173,0.5841522,0.1894005,8260.49,105.054424922699,36.7901885342462,46592.38560700735,56.5924415588379,18.86245696218628,2023,2025,1,Europe & Central Asia,High income
ISL,Iceland,44,60.49,1.6623764,1.2058266,1.59027,715.97,121.475495280706,37.4245919320463,81608.4479116436,76.5200729370117,43.42454227640107,2023,2025,1,Europe & Central Asia,High income
IND,India,27,66.55,-0.3353176,-0.837974,-0.0879069,228174.31,80.5631998772888,2.74534696441771,10323.499873442795,34.2394344991225,14.93434729867156,2023,2025,1,South Asia,Lower middle income
IDN,Indonesia,46,59.87,-0.4431661,-0.613745,-0.0817572,38992.0,125.238194847046,4.81663955789733,15415.707925952724,44.8813034886441,9.08308687782522,2023,2025,1,East Asia & Pacific,Upper middle income
IRN,Iran (Islamic Republic of),76,48.34,-1.17112979999999,-1.2694112,-1.20046299999999,55085.25,166.279821209677,12.0205942239083,18917.09147231324,,,2023,2025,1,Middle East & North Africa,Upper middle income
IRQ,Iraq,128,29.37,-1.4169702,-2.2246949,-1.5002727,16724.1,101.388721479182,17.2312565041583,14652.521239921178,,,2023,2025,1,Middle East & North Africa,Upper middle income
IRL,Ireland,17,70.58,1.5859129,0.876648,1.5980444,8719.61,110.798344311602,31.8907830651788,129682.60715051716,,47.77377328492186,2023,2025,1,Europe & Central Asia,High income
ISR,Israel,16,71.32,0.8712956,-1.0423159,0.6642378,13844.24,153.336641345572,29.4357235504327,55171.23188143215,57.143440246582,34.93777358244434,2023,2025,1,Middle East & North Africa,High income
ITA,Italy,25,68.81,0.571449,0.4737389,0.6505552,82770.89,131.871674517747,31.8410876819321,60029.871712398,75.9496536254883,9.9836968942283,2023,2025,1,Europe & Central Asia,High income
JAM,Jamaica,99,40.09,-0.1364542,0.4762874,-0.0768587999999999,161.41,115.092228780619,15.7852035329423,12650.90529559384,,2.646989791467941,2023,2025,1,Latin America & Caribbean,Upper middle income
JPN,Japan,14,72.24,1.3377896,1.2674256,1.5084872,96543.44,178.432441299977,38.6312383711286,50661.76634631089,64.4907608032227,17.10280607032123,2023,2025,1,East Asia & Pacific,High income
JOR,Jordan,63,56.07,0.1060315,-0.3007473,0.1232268,5419.23,67.545678186078,7.03749462484875,10411.841615296738,33.0567036969523,2.084159854271586,2023,2025,1,Middle East & North Africa,Lower middle income
KAZ,Kazakhstan,58,56.7,-0.2223164,-0.2021045,-0.3777888,3818.58,127.114775212168,14.3457210056574,38515.18360099794,54.6563982045582,34.429337319659645,2023,2025,1,Europe & Central Asia,Upper middle income
KEN,Kenya,68,52.55,-0.7594497,-0.971652,-0.427558899999999,2078.83,120.612416887959,2.38882511128724,6317.039046650906,8.67676730066979,3.041694167283178,2023,2025,1,Sub-Saharan Africa,Lower middle income
KIR,Kiribati,150,23.9,0.3317797,1.2433279,0.73465,2.14,51.2540556855052,0.039990945446314,3485.5580831139905,,,2023,2025,1,East Asia & Pacific,Lower middle income
KWT,Kuwait,83,43.79,0.1660086,0.2906988,0.1910577,1395.04,167.68428501222,1.01366418243269,53025.47108580635,,1.7849965684682487,2023,2025,1,Middle East & North Africa,High income
KGZ,Kyrgyzstan,119,33.28,-1.1965583,-0.509667299999999,-0.973899499999999,326.91,108.59118718329,6.44652532064676,7298.086125619335,53.588822099772,16.333537286698142,2023,2025,1,Europe & Central Asia,Lower middle income
LAO,Lao People's Democratic Republic,125,29.92,-0.9646387,0.7378068,-0.8447129,72.2,64.7588066942788,2.72021122524182,9291.788590011382,14.8841695785522,7.419637295834535,2023,2025,1,East Asia & Pacific,Lower middle income
LVA,Latvia,51,59.14,0.7759204,0.8394628,1.0727082,1736.07,119.909944560018,25.9948491178264,42576.40607994567,85.7360610961914,18.554389354562986,2023,2025,1,Europe & Central Asia,High income
LBN,Lebanon,117,34.26,-1.2554109,-1.2764099,-1.0665045,2079.31,,,12574.8329116403,54.4012561547071,4.302360783603364,2023,2025,1,Middle East & North Africa,Lower middle income
LSO,Lesotho,131,28.95,-0.3006103,-0.1357263,-0.442253499999999,60.18,69.3513051423509,0.383738154734299,2880.9662961569247,,0.0742607412455622,2023,2025,1,Sub-Saharan Africa,Lower middle income
LBR,Liberia,189,15.65,-1.01213,-0.174047999999999,-0.8997457,31.54,,,1794.533408633621,,0.6437185964982839,2023,2025,1,Sub-Saharan Africa,Low income
LBY,Libya,134,28.38,-1.5426693,-2.0418754,-1.66847289999999,443.08,,,13847.079219004503,,,2023,2025,1,Middle East & North Africa,Upper middle income
LIE,Liechtenstein,98,40.19,1.7538023,1.5875521,1.7276012,51.21,127.059447446841,49.4065356836204,,,,2023,2025,1,Europe & Central Asia,High income
LTU,Lithuania,29,65.31,0.8884764,0.9517926,1.3288838,2673.09,137.203719983084,27.9638162516437,52348.2468215268,77.0064163208008,14.402895995336069,2023,2025,1,Europe & Central Asia,High income
LUX,Luxembourg,33,64.28,2.0124074,1.0156548,1.7286548,1175.75,144.474949556306,38.3793065082138,150508.2188868879,21.5371704101562,5.979250210643996,2023,2025,1,Europe & Central Asia,High income
MDG,Madagascar,168,20.93,-0.9853603,-0.840940199999999,-0.955411599999999,153.44,75.4562966735535,0.124487385085979,1808.447790385791,6.1466638463036,0.4780600540770764,2023,2025,1,Sub-Saharan Africa,Low income
MWI,Malawi,149,24.22,-0.627533999999999,-0.242439899999999,-0.1343556,377.51,61.0866071008045,0.079556560544817,1830.4646128744223,,5.310565941059038,2023,2025,1,Sub-Saharan Africa,Low income
MYS,Malaysia,38,62.34,0.380697,0.2281849,0.3016843,23690.94,142.7320920639,13.0287000355119,36466.89149383334,37.2745812491757,59.41550744217887,2023,2025,1,East Asia & Pacific,Upper middle income
MDV,Maldives,143,26.39,-0.2664677,0.0832571999999999,0.096589,31.74,141.601234995076,18.6292999539919,24786.203212345084,,0.1895050573795499,2023,2025,1,South Asia,Upper middle income
MLI,Mali,152,23.78,-0.849355899999999,-2.5578431,-1.0366418,116.65,,,3174.629602763957,,5.360654760795296,2023,2025,1,Sub-Saharan Africa,Low income
MLT,Malta,39,61.48,0.3219728,0.9382841,0.7940278,497.77,140.59359496844,44.282454836797,67057.21843298913,80.5250091552734,43.269279320947874,2023,2025,1,Middle East & North Africa,High income
MHL,Marshall Islands,177,18.92,-0.0290067,1.2823827,0.8357983,0.92,,,7548.732537479442,,,2023,2025,1,East Asia & Pacific,Upper middle income
MRT,Mauritania,138,27.58,-0.7965253,-0.504269499999999,-0.8540015,46.84,90.7724948884417,0.59041012129361,6965.909535747145,,2.350646234497596,2023,2025,1,Sub-Saharan Africa,Lower middle income
MUS,Mauritius,67,52.76,0.3417899,0.8348296,0.6633408,205.31,165.257524411348,26.9082309192612,29560.71372300788,43.3386887794765,1.014538900784168,2023,2025,1,Sub-Saharan Africa,Upper middle income
MEX,Mexico,77,48.33,-0.9321625,-0.5984727,-1.0777054,18981.87,111.735420288549,20.752917384408,25243.1644887582,47.474681854248,17.99387858126017,2023,2025,1,Latin America & Caribbean,Upper middle income
FSM,Micronesia (Federated States of),172,20.6,0.2977827,1.5046321,0.9770145,3.74,,,4233.744925587685,,,2023,2025,1,East Asia & Pacific,Lower middle income
MCO,Monaco,105,38.62,1.1733125,1.3791391,1.3454922,37.23,104.060991888284,55.8835609405483,,,,2023,2025,1,Europe & Central Asia,High income
MNG,Mongolia,94,40.86,-0.6187813,0.6432601,-0.1575492,276.87,141.08481753135,14.5529107220073,18004.85120583547,67.941399950927,22.536554566993505,2023,2025,1,East Asia & Pacific,Upper middle income
MNE,Montenegro,100,39.9,-0.0680776999999999,0.262079,0.1276478,254.67,207.237922064803,32.0155251660479,31862.77157780415,55.1743011474609,7.995201603123919,2023,2025,1,Europe & Central Asia,Upper middle income
MAR,Morocco,86,43.06,-0.5521901,-0.534977199999999,-0.3934002,9724.77,148.155101338402,7.02184328513844,9894.650390625,47.4687039298036,5.430705672611437,2023,2025,1,Middle East & North Africa,Lower middle income
MOZ,Mozambique,161,22.31,-0.904286399999999,-1.41840379999999,-1.1016921,204.82,47.5003032540948,0.149001818335337,1678.391182436808,,2.7424455781527737,2023,2025,1,Sub-Saharan Africa,Low income
MMR,Myanmar,173,20.54,-1.11163979999999,-2.2086828,-1.7242442,233.94,121.027626770248,2.79829802446154,5953.357351659129,,2.946314142416057,2023,2025,1,East Asia & Pacific,Lower middle income
NAM,Namibia,110,37.08,0.1649292,0.4150583,0.3088084,231.33,87.6760954339972,3.52006938690795,11251.237031381876,,0.0809713952530879,2023,2025,1,Sub-Saharan Africa,Lower middle income
NRU,Nauru,160,22.48,0.443007,1.0356891,0.3470294,0.13,,,13731.57047450158,,,2023,2025,1,East Asia & Pacific,High income
NPL,Nepal,106,38.5,-0.629219899999999,-0.312959,-0.3365421,1590.74,117.759577544938,10.6751345547041,5395.208200775129,19.0357612047581,,2023,2025,1,South Asia,Lower middle income
NLD,Netherlands,4,77.18,1.8837073,0.6084395,1.7174805,32207.08,125.272736960305,43.2644444744139,81728.69046292681,86.5938262939453,24.510646527493627,2023,2025,1,Europe & Central Asia,High income
NZL,New Zealand,37,62.7,2.0156067,1.2849613,1.7075544,8096.23,126.854978584281,37.8530848455277,54697.382252318,76.3811416625977,12.649485735640065,2023,2025,1,East Asia & Pacific,High income
